Sample	Month	Day	Year	Season	Temperature
74	12	4	2011	4	31.103
75	12	4	2011	4	31.116
76	12	4	2011	4	31.103
77	12	4	2011	4	31.128
78	12	4	2011	4	31.116
79	12	4	2011	4	31.116
80	12	4	2011	4	31.128
81	12	4	2011	4	31.128
82	12	4	2011	4	31.128
83	12	4	2011	4	31.128
84	12	4	2011	4	31.116
85	12	4	2011	4	31.116
86	12	4	2011	4	31.116
87	12	4	2011	4	31.116
88	12	4	2011	4	31.116
89	12	4	2011	4	31.128
90	12	4	2011	4	31.116
91	12	4	2011	4	31.116
92	12	4	2011	4	31.128
93	12	4	2011	4	31.128
94	12	4	2011	4	31.116
95	12	4	2011	4	31.065
96	12	4	2011	4	31.001
1	12	5	2011	4	30.95
2	12	5	2011	4	30.913
3	12	5	2011	4	30.9
4	12	5	2011	4	30.9
5	12	5	2011	4	30.912
6	12	5	2011	4	30.887
7	12	5	2011	4	30.849
8	12	5	2011	4	30.811
9	12	5	2011	4	30.748
10	12	5	2011	4	30.723
11	12	5	2011	4	30.723
12	12	5	2011	4	30.723
13	12	5	2011	4	30.748
14	12	5	2011	4	30.773
15	12	5	2011	4	30.798
16	12	5	2011	4	30.837
17	12	5	2011	4	30.862
18	12	5	2011	4	30.875
19	12	5	2011	4	30.887
20	12	5	2011	4	30.9
21	12	5	2011	4	30.912
22	12	5	2011	4	30.925
23	12	5	2011	4	30.938
24	12	5	2011	4	30.951
25	12	5	2011	4	30.963
26	12	5	2011	4	30.963
27	12	5	2011	4	30.976
28	12	5	2011	4	30.988
29	12	5	2011	4	31.001
30	12	5	2011	4	31.027
31	12	5	2011	4	31.027
32	12	5	2011	4	31.065
33	12	5	2011	4	31.115
34	12	5	2011	4	31.141
35	12	5	2011	4	31.167
36	12	5	2011	4	31.154
37	12	5	2011	4	31.115
38	12	5	2011	4	31.192
39	12	5	2011	4	31.166
40	12	5	2011	4	31.179
41	12	5	2011	4	31.154
42	12	5	2011	4	31.217
43	12	5	2011	4	31.293
44	12	5	2011	4	31.192
45	12	5	2011	4	31.332
46	12	5	2011	4	31.04
47	12	5	2011	4	30.938
48	12	5	2011	4	30.875
49	12	5	2011	4	30.722
50	12	5	2011	4	30.735
51	12	5	2011	4	30.685
52	12	5	2011	4	30.685
53	12	5	2011	4	30.735
54	12	5	2011	4	30.748
55	12	5	2011	4	30.748
56	12	5	2011	4	30.811
57	12	5	2011	4	30.811
58	12	5	2011	4	30.799
59	12	5	2011	4	30.849
60	12	5	2011	4	30.824
61	12	5	2011	4	30.811
62	12	5	2011	4	30.773
63	12	5	2011	4	30.761
64	12	5	2011	4	30.773
65	12	5	2011	4	30.761
66	12	5	2011	4	30.761
67	12	5	2011	4	30.786
68	12	5	2011	4	30.786
69	12	5	2011	4	30.799
70	12	5	2011	4	30.786
71	12	5	2011	4	30.798
72	12	5	2011	4	30.824
73	12	5	2011	4	30.837
74	12	5	2011	4	30.837
75	12	5	2011	4	30.837
76	12	5	2011	4	30.837
77	12	5	2011	4	30.824
78	12	5	2011	4	30.837
79	12	5	2011	4	30.836
80	12	5	2011	4	30.849
81	12	5	2011	4	30.849
82	12	5	2011	4	30.862
83	12	5	2011	4	30.862
84	12	5	2011	4	30.862
85	12	5	2011	4	30.875
86	12	5	2011	4	30.862
87	12	5	2011	4	30.875
88	12	5	2011	4	30.887
89	12	5	2011	4	30.887
90	12	5	2011	4	30.9
91	12	5	2011	4	30.9
92	12	5	2011	4	30.913
93	12	5	2011	4	30.913
94	12	5	2011	4	30.913
95	12	5	2011	4	30.913
96	12	5	2011	4	30.913
1	12	6	2011	4	30.913
2	12	6	2011	4	30.913
3	12	6	2011	4	30.925
4	12	6	2011	4	30.849
5	12	6	2011	4	30.837
6	12	6	2011	4	30.748
7	12	6	2011	4	30.672
8	12	6	2011	4	30.672
9	12	6	2011	4	30.672
10	12	6	2011	4	30.659
11	12	6	2011	4	30.659
12	12	6	2011	4	30.659
13	12	6	2011	4	30.659
14	12	6	2011	4	30.672
15	12	6	2011	4	30.647
16	12	6	2011	4	30.685
17	12	6	2011	4	30.634
18	12	6	2011	4	30.571
19	12	6	2011	4	30.571
20	12	6	2011	4	30.596
21	12	6	2011	4	30.596
22	12	6	2011	4	30.596
23	12	6	2011	4	30.621
24	12	6	2011	4	30.646
25	12	6	2011	4	30.685
26	12	6	2011	4	30.71
27	12	6	2011	4	30.735
28	12	6	2011	4	30.773
29	12	6	2011	4	30.786
30	12	6	2011	4	30.811
31	12	6	2011	4	30.824
32	12	6	2011	4	30.836
33	12	6	2011	4	30.849
34	12	6	2011	4	30.875
35	12	6	2011	4	30.912
36	12	6	2011	4	30.951
37	12	6	2011	4	30.976
38	12	6	2011	4	30.976
39	12	6	2011	4	30.963
40	12	6	2011	4	30.976
41	12	6	2011	4	30.988
42	12	6	2011	4	31.014
43	12	6	2011	4	31.052
44	12	6	2011	4	31.027
45	12	6	2011	4	31.039
46	12	6	2011	4	31.014
47	12	6	2011	4	31.001
48	12	6	2011	4	30.989
49	12	6	2011	4	30.989
50	12	6	2011	4	30.951
51	12	6	2011	4	30.887
52	12	6	2011	4	30.887
53	12	6	2011	4	30.837
54	12	6	2011	4	30.736
55	12	6	2011	4	30.672
56	12	6	2011	4	30.609
57	12	6	2011	4	30.583
58	12	6	2011	4	30.52
59	12	6	2011	4	30.495
60	12	6	2011	4	30.482
61	12	6	2011	4	30.445
62	12	6	2011	4	30.445
63	12	6	2011	4	30.432
64	12	6	2011	4	30.407
65	12	6	2011	4	30.394
66	12	6	2011	4	30.432
67	12	6	2011	4	30.47
68	12	6	2011	4	30.495
69	12	6	2011	4	30.508
70	12	6	2011	4	30.558
71	12	6	2011	4	30.596
72	12	6	2011	4	30.634
73	12	6	2011	4	30.672
74	12	6	2011	4	30.697
75	12	6	2011	4	30.71
76	12	6	2011	4	30.723
77	12	6	2011	4	30.71
78	12	6	2011	4	30.735
79	12	6	2011	4	30.735
80	12	6	2011	4	30.748
81	12	6	2011	4	30.735
82	12	6	2011	4	30.761
83	12	6	2011	4	30.761
84	12	6	2011	4	30.773
85	12	6	2011	4	30.773
86	12	6	2011	4	30.773
87	12	6	2011	4	30.799
88	12	6	2011	4	30.799
89	12	6	2011	4	30.799
90	12	6	2011	4	30.799
91	12	6	2011	4	30.811
92	12	6	2011	4	30.799
93	12	6	2011	4	30.799
94	12	6	2011	4	30.799
95	12	6	2011	4	30.799
96	12	6	2011	4	30.799
1	12	7	2011	4	30.811
2	12	7	2011	4	30.799
3	12	7	2011	4	30.824
4	12	7	2011	4	30.824
5	12	7	2011	4	30.773
6	12	7	2011	4	30.761
7	12	7	2011	4	30.735
8	12	7	2011	4	30.609
9	12	7	2011	4	30.571
10	12	7	2011	4	30.558
11	12	7	2011	4	30.558
12	12	7	2011	4	30.558
13	12	7	2011	4	30.546
14	12	7	2011	4	30.52
15	12	7	2011	4	30.47
16	12	7	2011	4	30.432
17	12	7	2011	4	30.444
18	12	7	2011	4	30.469
19	12	7	2011	4	30.482
20	12	7	2011	4	30.495
21	12	7	2011	4	30.508
22	12	7	2011	4	30.533
23	12	7	2011	4	30.546
24	12	7	2011	4	30.584
25	12	7	2011	4	30.584
26	12	7	2011	4	30.609
27	12	7	2011	4	30.621
28	12	7	2011	4	30.659
29	12	7	2011	4	30.697
30	12	7	2011	4	30.723
31	12	7	2011	4	30.748
32	12	7	2011	4	30.799
33	12	7	2011	4	30.837
34	12	7	2011	4	30.811
35	12	7	2011	4	30.824
36	12	7	2011	4	30.799
37	12	7	2011	4	30.811
38	12	7	2011	4	30.824
39	12	7	2011	4	30.836
40	12	7	2011	4	30.862
41	12	7	2011	4	30.875
42	12	7	2011	4	30.887
43	12	7	2011	4	30.874
44	12	7	2011	4	30.874
45	12	7	2011	4	30.925
46	12	7	2011	4	30.976
47	12	7	2011	4	30.976
48	12	7	2011	4	30.989
49	12	7	2011	4	30.938
50	12	7	2011	4	30.976
51	12	7	2011	4	30.989
52	12	7	2011	4	31.077
53	12	7	2011	4	31.027
54	12	7	2011	4	30.976
55	12	7	2011	4	30.824
56	12	7	2011	4	30.584
57	12	7	2011	4	30.496
58	12	7	2011	4	30.369
59	12	7	2011	4	30.395
60	12	7	2011	4	30.294
61	12	7	2011	4	30.18
62	12	7	2011	4	30.079
63	12	7	2011	4	30.029
64	12	7	2011	4	29.978
65	12	7	2011	4	29.979
66	12	7	2011	4	29.991
67	12	7	2011	4	30.041
68	12	7	2011	4	30.104
69	12	7	2011	4	30.142
70	12	7	2011	4	30.167
71	12	7	2011	4	30.218
72	12	7	2011	4	30.268
73	12	7	2011	4	30.293
74	12	7	2011	4	30.369
75	12	7	2011	4	30.432
76	12	7	2011	4	30.47
77	12	7	2011	4	30.52
78	12	7	2011	4	30.558
79	12	7	2011	4	30.571
80	12	7	2011	4	30.584
81	12	7	2011	4	30.596
82	12	7	2011	4	30.622
83	12	7	2011	4	30.609
84	12	7	2011	4	30.609
85	12	7	2011	4	30.609
86	12	7	2011	4	30.621
87	12	7	2011	4	30.621
88	12	7	2011	4	30.621
89	12	7	2011	4	30.621
90	12	7	2011	4	30.621
91	12	7	2011	4	30.634
92	12	7	2011	4	30.621
93	12	7	2011	4	30.634
94	12	7	2011	4	30.634
95	12	7	2011	4	30.634
96	12	7	2011	4	30.634
1	12	8	2011	4	30.634
2	12	8	2011	4	30.634
3	12	8	2011	4	30.634
4	12	8	2011	4	30.634
5	12	8	2011	4	30.634
6	12	8	2011	4	30.634
7	12	8	2011	4	30.621
8	12	8	2011	4	30.42
9	12	8	2011	4	30.344
10	12	8	2011	4	30.079
11	12	8	2011	4	29.941
12	12	8	2011	4	29.891
13	12	8	2011	4	29.903
14	12	8	2011	4	29.941
15	12	8	2011	4	29.979
16	12	8	2011	4	29.979
17	12	8	2011	4	30.016
18	12	8	2011	4	30.041
19	12	8	2011	4	30.117
20	12	8	2011	4	30.155
21	12	8	2011	4	30.23
22	12	8	2011	4	30.217
23	12	8	2011	4	30.256
24	12	8	2011	4	30.281
25	12	8	2011	4	30.268
26	12	8	2011	4	30.268
27	12	8	2011	4	30.281
28	12	8	2011	4	30.281
29	12	8	2011	4	30.318
30	12	8	2011	4	30.369
31	12	8	2011	4	30.407
32	12	8	2011	4	30.457
33	12	8	2011	4	30.52
34	12	8	2011	4	30.596
35	12	8	2011	4	30.621
36	12	8	2011	4	30.71
37	12	8	2011	4	30.71
38	12	8	2011	4	30.735
39	12	8	2011	4	30.735
40	12	8	2011	4	30.773
41	12	8	2011	4	30.811
42	12	8	2011	4	30.799
43	12	8	2011	4	30.735
44	12	8	2011	4	30.862
45	12	8	2011	4	30.913
46	12	8	2011	4	30.926
47	12	8	2011	4	30.913
48	12	8	2011	4	30.811
49	12	8	2011	4	30.735
50	12	8	2011	4	30.722
51	12	8	2011	4	30.735
52	12	8	2011	4	30.735
53	12	8	2011	4	30.71
54	12	8	2011	4	30.71
55	12	8	2011	4	30.609
56	12	8	2011	4	30.521
57	12	8	2011	4	30.382
58	12	8	2011	4	30.344
59	12	8	2011	4	30.319
60	12	8	2011	4	30.331
61	12	8	2011	4	30.331
62	12	8	2011	4	30.369
63	12	8	2011	4	30.407
64	12	8	2011	4	30.444
65	12	8	2011	4	30.47
66	12	8	2011	4	30.457
67	12	8	2011	4	30.407
68	12	8	2011	4	30.419
69	12	8	2011	4	30.444
70	12	8	2011	4	30.432
71	12	8	2011	4	30.444
72	12	8	2011	4	30.444
73	12	8	2011	4	30.469
74	12	8	2011	4	30.457
75	12	8	2011	4	30.457
76	12	8	2011	4	30.469
77	12	8	2011	4	30.469
78	12	8	2011	4	30.469
79	12	8	2011	4	30.482
80	12	8	2011	4	30.495
81	12	8	2011	4	30.52
82	12	8	2011	4	30.52
83	12	8	2011	4	30.52
84	12	8	2011	4	30.546
85	12	8	2011	4	30.546
86	12	8	2011	4	30.546
87	12	8	2011	4	30.558
88	12	8	2011	4	30.571
89	12	8	2011	4	30.558
90	12	8	2011	4	30.558
91	12	8	2011	4	30.558
92	12	8	2011	4	30.558
93	12	8	2011	4	30.571
94	12	8	2011	4	30.571
95	12	8	2011	4	30.558
96	12	8	2011	4	30.571
1	12	9	2011	4	30.571
2	12	9	2011	4	30.558
3	12	9	2011	4	30.571
4	12	9	2011	4	30.571
5	12	9	2011	4	30.571
6	12	9	2011	4	30.583
7	12	9	2011	4	30.583
8	12	9	2011	4	30.596
9	12	9	2011	4	30.583
10	12	9	2011	4	30.583
11	12	9	2011	4	30.419
12	12	9	2011	4	30.218
13	12	9	2011	4	30.243
14	12	9	2011	4	30.243
15	12	9	2011	4	30.281
16	12	9	2011	4	30.293
17	12	9	2011	4	30.318
18	12	9	2011	4	30.331
19	12	9	2011	4	30.319
20	12	9	2011	4	30.319
21	12	9	2011	4	30.306
22	12	9	2011	4	30.293
23	12	9	2011	4	30.281
24	12	9	2011	4	30.268
25	12	9	2011	4	30.281
26	12	9	2011	4	30.281
27	12	9	2011	4	30.268
28	12	9	2011	4	30.256
29	12	9	2011	4	30.293
30	12	9	2011	4	30.331
31	12	9	2011	4	30.394
32	12	9	2011	4	30.419
33	12	9	2011	4	30.482
34	12	9	2011	4	30.546
35	12	9	2011	4	30.66
36	12	9	2011	4	30.697
37	12	9	2011	4	30.735
38	12	9	2011	4	30.748
39	12	9	2011	4	30.761
40	12	9	2011	4	30.786
41	12	9	2011	4	30.748
42	12	9	2011	4	30.849
43	12	9	2011	4	30.836
44	12	9	2011	4	30.925
45	12	9	2011	4	30.989
46	12	9	2011	4	30.951
47	12	9	2011	4	30.989
48	12	9	2011	4	31.027
49	12	9	2011	4	31.027
50	12	9	2011	4	30.951
51	12	9	2011	4	30.938
52	12	9	2011	4	30.913
53	12	9	2011	4	30.849
54	12	9	2011	4	30.963
55	12	9	2011	4	30.887
56	12	9	2011	4	30.887
57	12	9	2011	4	30.887
58	12	9	2011	4	30.837
59	12	9	2011	4	30.837
60	12	9	2011	4	30.837
61	12	9	2011	4	30.761
62	12	9	2011	4	30.71
63	12	9	2011	4	30.684
64	12	9	2011	4	30.697
65	12	9	2011	4	30.672
66	12	9	2011	4	30.684
67	12	9	2011	4	30.672
68	12	9	2011	4	30.697
69	12	9	2011	4	30.697
70	12	9	2011	4	30.697
71	12	9	2011	4	30.71
72	12	9	2011	4	30.71
73	12	9	2011	4	30.71
74	12	9	2011	4	30.723
75	12	9	2011	4	30.723
76	12	9	2011	4	30.723
77	12	9	2011	4	30.735
78	12	9	2011	4	30.735
79	12	9	2011	4	30.723
80	12	9	2011	4	30.723
81	12	9	2011	4	30.748
82	12	9	2011	4	30.735
83	12	9	2011	4	30.735
84	12	9	2011	4	30.735
85	12	9	2011	4	30.748
86	12	9	2011	4	30.748
87	12	9	2011	4	30.748
88	12	9	2011	4	30.748
89	12	9	2011	4	30.748
90	12	9	2011	4	30.748
91	12	9	2011	4	30.761
92	12	9	2011	4	30.761
93	12	9	2011	4	30.748
94	12	9	2011	4	30.761
95	12	9	2011	4	30.735
96	12	9	2011	4	30.735
1	12	10	2011	4	30.735
2	12	10	2011	4	30.735
3	12	10	2011	4	30.748
4	12	10	2011	4	30.735
5	12	10	2011	4	30.735
6	12	10	2011	4	30.735
7	12	10	2011	4	30.748
8	12	10	2011	4	30.748
9	12	10	2011	4	30.748
10	12	10	2011	4	30.748
11	12	10	2011	4	30.735
12	12	10	2011	4	30.659
13	12	10	2011	4	30.457
14	12	10	2011	4	30.432
15	12	10	2011	4	30.444
16	12	10	2011	4	30.457
17	12	10	2011	4	30.445
18	12	10	2011	4	30.457
19	12	10	2011	4	30.457
20	12	10	2011	4	30.457
21	12	10	2011	4	30.457
22	12	10	2011	4	30.445
23	12	10	2011	4	30.432
24	12	10	2011	4	30.444
25	12	10	2011	4	30.432
26	12	10	2011	4	30.432
27	12	10	2011	4	30.432
28	12	10	2011	4	30.444
29	12	10	2011	4	30.432
30	12	10	2011	4	30.444
31	12	10	2011	4	30.457
32	12	10	2011	4	30.482
33	12	10	2011	4	30.457
34	12	10	2011	4	30.495
35	12	10	2011	4	30.52
36	12	10	2011	4	30.545
37	12	10	2011	4	30.571
38	12	10	2011	4	30.584
39	12	10	2011	4	30.609
40	12	10	2011	4	30.646
41	12	10	2011	4	30.659
42	12	10	2011	4	30.735
43	12	10	2011	4	30.748
44	12	10	2011	4	30.748
45	12	10	2011	4	30.836
46	12	10	2011	4	30.913
47	12	10	2011	4	30.874
48	12	10	2011	4	30.824
49	12	10	2011	4	30.874
50	12	10	2011	4	30.976
51	12	10	2011	4	31.001
52	12	10	2011	4	30.849
53	12	10	2011	4	30.862
54	12	10	2011	4	30.926
55	12	10	2011	4	31.001
56	12	10	2011	4	30.989
57	12	10	2011	4	30.9
58	12	10	2011	4	30.875
59	12	10	2011	4	30.849
60	12	10	2011	4	30.849
61	12	10	2011	4	30.824
62	12	10	2011	4	30.786
63	12	10	2011	4	30.634
64	12	10	2011	4	30.596
65	12	10	2011	4	30.596
66	12	10	2011	4	30.621
67	12	10	2011	4	30.672
68	12	10	2011	4	30.685
69	12	10	2011	4	30.672
70	12	10	2011	4	30.672
71	12	10	2011	4	30.672
72	12	10	2011	4	30.672
73	12	10	2011	4	30.672
74	12	10	2011	4	30.672
75	12	10	2011	4	30.672
76	12	10	2011	4	30.685
77	12	10	2011	4	30.685
78	12	10	2011	4	30.685
79	12	10	2011	4	30.697
80	12	10	2011	4	30.697
81	12	10	2011	4	30.697
82	12	10	2011	4	30.71
83	12	10	2011	4	30.71
84	12	10	2011	4	30.71
85	12	10	2011	4	30.71
86	12	10	2011	4	30.71
87	12	10	2011	4	30.71
88	12	10	2011	4	30.71
89	12	10	2011	4	30.71
90	12	10	2011	4	30.723
91	12	10	2011	4	30.723
92	12	10	2011	4	30.723
93	12	10	2011	4	30.723
94	12	10	2011	4	30.723
95	12	10	2011	4	30.723
96	12	10	2011	4	30.697
1	12	11	2011	4	30.71
2	12	11	2011	4	30.71
3	12	11	2011	4	30.697
4	12	11	2011	4	30.684
5	12	11	2011	4	30.697
6	12	11	2011	4	30.697
7	12	11	2011	4	30.697
8	12	11	2011	4	30.685
9	12	11	2011	4	30.697
10	12	11	2011	4	30.697
11	12	11	2011	4	30.697
12	12	11	2011	4	30.697
13	12	11	2011	4	30.697
14	12	11	2011	4	30.697
15	12	11	2011	4	30.331
16	12	11	2011	4	30.331
17	12	11	2011	4	30.319
18	12	11	2011	4	30.344
19	12	11	2011	4	30.369
20	12	11	2011	4	30.381
21	12	11	2011	4	30.407
22	12	11	2011	4	30.394
23	12	11	2011	4	30.381
24	12	11	2011	4	30.381
25	12	11	2011	4	30.381
26	12	11	2011	4	30.394
27	12	11	2011	4	30.394
28	12	11	2011	4	30.394
29	12	11	2011	4	30.394
30	12	11	2011	4	30.419
31	12	11	2011	4	30.419
32	12	11	2011	4	30.419
33	12	11	2011	4	30.444
34	12	11	2011	4	30.482
35	12	11	2011	4	30.508
36	12	11	2011	4	30.546
37	12	11	2011	4	30.634
38	12	11	2011	4	30.659
39	12	11	2011	4	30.685
40	12	11	2011	4	30.735
41	12	11	2011	4	30.773
42	12	11	2011	4	30.735
43	12	11	2011	4	30.761
44	12	11	2011	4	30.799
45	12	11	2011	4	30.798
46	12	11	2011	4	30.786
47	12	11	2011	4	30.773
48	12	11	2011	4	30.786
49	12	11	2011	4	30.811
50	12	11	2011	4	30.887
51	12	11	2011	4	30.9
52	12	11	2011	4	31.002
53	12	11	2011	4	31.015
54	12	11	2011	4	31.015
55	12	11	2011	4	30.925
56	12	11	2011	4	30.976
57	12	11	2011	4	30.9
58	12	11	2011	4	30.887
59	12	11	2011	4	30.862
60	12	11	2011	4	30.862
61	12	11	2011	4	30.849
62	12	11	2011	4	30.849
63	12	11	2011	4	30.773
64	12	11	2011	4	30.621
65	12	11	2011	4	30.52
66	12	11	2011	4	30.495
67	12	11	2011	4	30.495
68	12	11	2011	4	30.482
69	12	11	2011	4	30.47
70	12	11	2011	4	30.47
71	12	11	2011	4	30.457
72	12	11	2011	4	30.47
73	12	11	2011	4	30.495
74	12	11	2011	4	30.52
75	12	11	2011	4	30.508
76	12	11	2011	4	30.508
77	12	11	2011	4	30.52
78	12	11	2011	4	30.52
79	12	11	2011	4	30.52
80	12	11	2011	4	30.533
81	12	11	2011	4	30.533
82	12	11	2011	4	30.558
83	12	11	2011	4	30.558
84	12	11	2011	4	30.584
85	12	11	2011	4	30.596
86	12	11	2011	4	30.609
87	12	11	2011	4	30.621
88	12	11	2011	4	30.621
89	12	11	2011	4	30.634
90	12	11	2011	4	30.622
91	12	11	2011	4	30.622
92	12	11	2011	4	30.622
93	12	11	2011	4	30.634
94	12	11	2011	4	30.634
95	12	11	2011	4	30.647
96	12	11	2011	4	30.634
1	12	12	2011	4	30.634
2	12	12	2011	4	30.634
3	12	12	2011	4	30.634
4	12	12	2011	4	30.634
5	12	12	2011	4	30.634
6	12	12	2011	4	30.634
7	12	12	2011	4	30.634
8	12	12	2011	4	30.634
9	12	12	2011	4	30.622
10	12	12	2011	4	30.634
11	12	12	2011	4	30.634
12	12	12	2011	4	30.634
13	12	12	2011	4	30.634
14	12	12	2011	4	30.634
15	12	12	2011	4	30.621
16	12	12	2011	4	30.268
17	12	12	2011	4	30.205
18	12	12	2011	4	30.205
19	12	12	2011	4	30.205
20	12	12	2011	4	30.218
21	12	12	2011	4	30.243
22	12	12	2011	4	30.255
23	12	12	2011	4	30.255
24	12	12	2011	4	30.255
25	12	12	2011	4	30.255
26	12	12	2011	4	30.243
27	12	12	2011	4	30.243
28	12	12	2011	4	30.243
29	12	12	2011	4	30.243
30	12	12	2011	4	30.281
31	12	12	2011	4	30.293
32	12	12	2011	4	30.331
33	12	12	2011	4	30.356
34	12	12	2011	4	30.382
35	12	12	2011	4	30.457
36	12	12	2011	4	30.507
37	12	12	2011	4	30.571
38	12	12	2011	4	30.647
39	12	12	2011	4	30.659
40	12	12	2011	4	30.761
41	12	12	2011	4	30.786
42	12	12	2011	4	30.799
43	12	12	2011	4	30.799
44	12	12	2011	4	30.849
45	12	12	2011	4	30.837
46	12	12	2011	4	30.862
47	12	12	2011	4	30.849
48	12	12	2011	4	30.926
49	12	12	2011	4	30.938
50	12	12	2011	4	30.951
51	12	12	2011	4	30.989
52	12	12	2011	4	31.027
53	12	12	2011	4	31.014
54	12	12	2011	4	31.014
55	12	12	2011	4	31.002
56	12	12	2011	4	31.027
57	12	12	2011	4	30.887
58	12	12	2011	4	30.824
59	12	12	2011	4	30.836
60	12	12	2011	4	30.811
61	12	12	2011	4	30.824
62	12	12	2011	4	30.836
63	12	12	2011	4	30.824
64	12	12	2011	4	30.824
65	12	12	2011	4	30.824
66	12	12	2011	4	30.811
67	12	12	2011	4	30.837
68	12	12	2011	4	30.824
69	12	12	2011	4	30.811
70	12	12	2011	4	30.811
71	12	12	2011	4	30.799
72	12	12	2011	4	30.786
73	12	12	2011	4	30.786
74	12	12	2011	4	30.786
75	12	12	2011	4	30.786
76	12	12	2011	4	30.786
77	12	12	2011	4	30.799
78	12	12	2011	4	30.799
79	12	12	2011	4	30.773
80	12	12	2011	4	30.761
81	12	12	2011	4	30.71
82	12	12	2011	4	30.685
83	12	12	2011	4	30.685
84	12	12	2011	4	30.685
85	12	12	2011	4	30.697
86	12	12	2011	4	30.697
87	12	12	2011	4	30.723
88	12	12	2011	4	30.723
89	12	12	2011	4	30.723
90	12	12	2011	4	30.723
91	12	12	2011	4	30.735
92	12	12	2011	4	30.735
93	12	12	2011	4	30.735
94	12	12	2011	4	30.722
95	12	12	2011	4	30.722
96	12	12	2011	4	30.722
1	12	13	2011	4	30.722
2	12	13	2011	4	30.722
3	12	13	2011	4	30.735
4	12	13	2011	4	30.735
5	12	13	2011	4	30.735
6	12	13	2011	4	30.735
7	12	13	2011	4	30.735
8	12	13	2011	4	30.735
9	12	13	2011	4	30.735
10	12	13	2011	4	30.722
11	12	13	2011	4	30.735
12	12	13	2011	4	30.735
13	12	13	2011	4	30.748
14	12	13	2011	4	30.748
15	12	13	2011	4	30.748
16	12	13	2011	4	30.748
17	12	13	2011	4	30.748
18	12	13	2011	4	30.748
19	12	13	2011	4	30.748
20	12	13	2011	4	30.495
21	12	13	2011	4	30.331
22	12	13	2011	4	30.28
23	12	13	2011	4	30.23
24	12	13	2011	4	30.218
25	12	13	2011	4	30.193
26	12	13	2011	4	30.205
27	12	13	2011	4	30.205
28	12	13	2011	4	30.218
29	12	13	2011	4	30.243
30	12	13	2011	4	30.293
31	12	13	2011	4	30.319
32	12	13	2011	4	30.344
33	12	13	2011	4	30.331
34	12	13	2011	4	30.306
35	12	13	2011	4	30.293
36	12	13	2011	4	30.268
37	12	13	2011	4	30.293
38	12	13	2011	4	30.318
39	12	13	2011	4	30.445
40	12	13	2011	4	30.533
41	12	13	2011	4	30.647
42	12	13	2011	4	30.647
43	12	13	2011	4	30.748
44	12	13	2011	4	30.761
45	12	13	2011	4	30.786
46	12	13	2011	4	30.799
47	12	13	2011	4	30.824
48	12	13	2011	4	30.824
49	12	13	2011	4	30.887
50	12	13	2011	4	30.913
51	12	13	2011	4	30.938
52	12	13	2011	4	30.926
53	12	13	2011	4	30.938
54	12	13	2011	4	30.977
55	12	13	2011	4	30.976
56	12	13	2011	4	30.976
57	12	13	2011	4	30.837
58	12	13	2011	4	30.76
59	12	13	2011	4	30.786
60	12	13	2011	4	30.76
61	12	13	2011	4	30.761
62	12	13	2011	4	30.773
63	12	13	2011	4	30.773
64	12	13	2011	4	30.773
65	12	13	2011	4	30.773
66	12	13	2011	4	30.786
67	12	13	2011	4	30.773
68	12	13	2011	4	30.773
69	12	13	2011	4	30.773
70	12	13	2011	4	30.761
71	12	13	2011	4	30.761
72	12	13	2011	4	30.735
73	12	13	2011	4	30.773
74	12	13	2011	4	30.811
75	12	13	2011	4	30.786
76	12	13	2011	4	30.76
77	12	13	2011	4	30.735
78	12	13	2011	4	30.735
79	12	13	2011	4	30.71
80	12	13	2011	4	30.697
81	12	13	2011	4	30.685
82	12	13	2011	4	30.685
83	12	13	2011	4	30.697
84	12	13	2011	4	30.697
85	12	13	2011	4	30.697
86	12	13	2011	4	30.71
87	12	13	2011	4	30.723
88	12	13	2011	4	30.723
89	12	13	2011	4	30.723
90	12	13	2011	4	30.735
91	12	13	2011	4	30.735
92	12	13	2011	4	30.748
93	12	13	2011	4	30.748
94	12	13	2011	4	30.748
95	12	13	2011	4	30.748
96	12	13	2011	4	30.748
1	12	14	2011	4	30.748
2	12	14	2011	4	30.761
3	12	14	2011	4	30.735
4	12	14	2011	4	30.735
5	12	14	2011	4	30.735
6	12	14	2011	4	30.735
7	12	14	2011	4	30.735
8	12	14	2011	4	30.748
9	12	14	2011	4	30.735
10	12	14	2011	4	30.748
11	12	14	2011	4	30.748
12	12	14	2011	4	30.735
13	12	14	2011	4	30.735
14	12	14	2011	4	30.748
15	12	14	2011	4	30.761
16	12	14	2011	4	30.748
17	12	14	2011	4	30.722
18	12	14	2011	4	30.722
19	12	14	2011	4	30.735
20	12	14	2011	4	30.735
21	12	14	2011	4	30.722
22	12	14	2011	4	30.331
23	12	14	2011	4	30.306
24	12	14	2011	4	30.281
25	12	14	2011	4	30.281
26	12	14	2011	4	30.281
27	12	14	2011	4	30.306
28	12	14	2011	4	30.306
29	12	14	2011	4	30.318
30	12	14	2011	4	30.331
31	12	14	2011	4	30.331
32	12	14	2011	4	30.356
33	12	14	2011	4	30.344
34	12	14	2011	4	30.369
35	12	14	2011	4	30.394
36	12	14	2011	4	30.419
37	12	14	2011	4	30.407
38	12	14	2011	4	30.394
39	12	14	2011	4	30.432
40	12	14	2011	4	30.457
41	12	14	2011	4	30.508
42	12	14	2011	4	30.52
43	12	14	2011	4	30.508
44	12	14	2011	4	30.558
